"No.","Host","Ip","dst","Protocol"
"1","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"3","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"17","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"19","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"23","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"25","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"27","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"29","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"31","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"33","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"45","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"47","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"49","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"51","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","TCP"
"53","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"55","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"57","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"59","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"61","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"63","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"65","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"67","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"69","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"71","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"73","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"101","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"103","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"105","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"107","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"109","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"111","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"125","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"127","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","TCP"
"133","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","TCP"
"135","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"137","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"139","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"141","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"143","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"145","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"147","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"165","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"167","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"173","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"175","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"181","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"183","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"185","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"187","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"189","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"191","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"199","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"201","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"213","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"215","114.31.33.12","114.31.33.12","gosh2.local","TCP"
"217","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"219","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
"229","server-52-85-193-112.icn54.r.cloudfront.net","52.85.193.112","gosh2.local","SSL"
